subject,coupling,beatsection,mx,sx
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,1,0.2852322586333333,0.05603226437997845
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,2,0.29027924273333333,0.054124369918849835
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,3,0.2885397917,0.07108926575234817
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,4,0.2690289383,0.05774709935450979
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,5,0.2798693145,0.05921270185877336
PARTICIPANT_kura-A1_2020-10-05_06h11.28.743.csv,none,6,0.2855386366,0.0490943521367601
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,0,0.28318890720000006,0.08930993859637898
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,1,0.24487758440000001,0.06211289734870781
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,2,0.24170019660000003,0.05806695288669252
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,3,0.2464843075333333,0.05835289050261987
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,4,0.24774815079999998,0.05809508449304599
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,5,0.2562887806,0.07004508530253296
PARTICIPANT_kura-A1_2020-10-05_11h28.35.951.csv,none,6,0.25412415580000003,0.05949121393359563
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,0,0.2439896797,0.10995364578220324
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,1,0.2216368594333333,0.097156637598912
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,2,0.2191806319,0.09191252617764215
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,3,0.21582840476666662,0.06587754890872347
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,4,0.20171699676666668,0.04375681232241807
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,5,0.2207747186,0.08498081977269839
PARTICIPANT_kura-A2_2020-09-07_10h52.13.829.csv,none,6,0.21421494170000002,0.03906255861423206
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,0,0.48544193999999996,0.7368250459752207
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,1,0.5161787569666667,0.6852811112075272
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,2,0.4561259502000002,0.49172281016565444
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,3,0.37463988693333333,0.20273146819284749
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,4,0.32613613859999996,0.14043451888182573
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,5,0.41515294481481474,0.27450392833665327
PARTICIPANT_kura-A2_2020-09-16_15h15.27.472.csv,none,6,0.3793312833333334,0.1694088669280959
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,0,0.2980414444333333,0.13086610605026572
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,1,0.2567808889,0.06668611294558792
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,2,0.2414430555666667,0.055579001757327655
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,3,0.2498683332666666,0.06598941362674689
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,4,0.2545865555333333,0.060633331310552326
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,5,0.26095516659999995,0.06394090535505004
PARTICIPANT_kura-B1_2020-09-16_15h23.50.906.csv,none,6,0.2719778333999999,0.07622310040018314
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,0,0.5055964030666668,0.30482143992372873
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,1,0.5779727177333333,0.4512729143243185
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,2,0.5861852369,0.5228727753715812
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,3,0.5487263946666665,0.372180544797882
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,4,0.43687926609999994,0.24444206489714226
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,5,0.4848358185666666,0.21709195497425682
PARTICIPANT_kura-B1_2020-10-05_08h33.11.406.csv,none,6,0.49640149589999993,0.29706045107819457
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,0,0.2731891797666667,0.09096534696857156
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,1,0.2651568552333334,0.08771384606290872
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,2,0.2404734227666667,0.08384685635789013
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,3,0.2935790806,0.11939489996757773
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,4,0.28466985280000007,0.10087672277761833
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,5,0.28297038806666663,0.1107334925475606
PARTICIPANT_kura-B1_2020-10-05_10h39.48.518.csv,none,6,0.2867478084,0.10837763933974069
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,0,0.2920704445,0.13380960989702004
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,1,0.25692033329999997,0.09458274873062009
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,2,0.2684355555,0.11555974899861918
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,3,0.29133211113333335,0.10298001273603069
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,4,0.24787711106666668,0.08426107677055411
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,5,0.24472855556666667,0.0854553154698766
PARTICIPANT_kura-B2_2020-09-07_10h04.17.709.csv,none,6,0.26171350000000004,0.09252714535848565
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,0,0.31886451386666675,0.19454375903530674
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,1,0.30125624193333334,0.14061309781664705
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,2,0.3009397263333334,0.17103697245169364
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,3,0.2865657797666667,0.11649319932418223
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,4,0.32983976246666663,0.17970435882018976
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,5,0.28516906563333333,0.11838145334718227
PARTICIPANT_kura-B2_2020-09-16_11h23.41.792.csv,none,6,0.3306766001,0.1339261885379935
